timestamp,alert_level,latitude,longitude,elevation,tinggi_letusan_m,kec_angin_km_jam,arah_angin_deg,amplitudo,duration,jarak_km,luas_km2,sudut_deg,radius_km,volcano_filter_Bromo,volcano_filter_Merapi,volcano_filter_Raung,volcano_filter_Semeru,volcano_filter_Slamet
5,1,-8.10805,112.92,3676,400,1.4,225,21,88,31.14396143,582.883982,326.2667057,16.18310617,0,0,0,1,0
5,1,-8.10805,112.92,3676,300,1.8,225,20,66,17.35851036,214.7335243,341.8713804,10.02400425,0,0,0,1,0
5,1,-8.10805,112.92,3676,300,1.8,225,20,64,17.35851036,214.7335243,341.8713804,10.02400425,0,0,0,1,0
5,1,-8.10805,112.92,3676,1000,0.9,225,22,121,22.65698109,490.7588338,280.4408459,12.87071405,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,0.9,180,22,75,32.07312387,613.5620863,304.8313232,18.11969457,0,0,0,1,0
5,1,-8.10805,112.92,3676,300,2.5,225,20,54,27.52765006,552.2058777,328.6774468,14.60696573,0,0,0,1,0
5,1,-8.10805,112.92,3676,700,2.6,225,22,124,23.31895547,337.4383953,312.7501577,12.63234087,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,1.8,225,21,83,19.80501978,337.4383953,324.2851077,11.20118625,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,1.7,225,22,101,19.80501978,276.0859598,323.2986258,10.50151283,0,0,0,1,0
5,1,-8.10805,112.92,3676,700,2.4,225,22,92,15.49454866,184.0459521,308.0556292,7.741237131,0,0,0,1,0
5,1,-8.10805,112.92,3676,600,3.8,225,22,94,17.35851036,337.4383953,320.5243096,9.602472776,0,0,0,1,0
5,1,-8.10805,112.92,3676,1000,1.7,270,22,167,35.25255339,368.1372518,298.9949227,19.56417756,0,0,0,1,0
5,1,-8.10805,112.92,3676,600,2.3,270,22,150,31.14396143,552.2058777,322.4441855,16.65599365,0,0,0,1,0
5,1,-8.10805,112.92,3676,800,0.6,202.5,22,140,27.52765006,337.4591475,310.7315295,13.55680812,0,0,0,1,0
5,1,-8.10805,112.92,3676,1000,1.6,225,22,116,23.31895547,214.7335243,292.8648959,12.03367614,0,0,0,1,0
5,1,-8.10805,112.92,3676,700,1.5,0,22,98,35.25255339,613.5620863,303.0577443,19.01439672,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,3.8,0,22,112,31.14396143,613.5620863,314.6506384,16.50227347,0,0,0,1,0
5,1,-8.10805,112.92,3676,400,2.2,0,21,72,22.65698109,521.4312609,281.4119664,11.79958639,0,0,0,1,0
5,1,-8.10805,112.92,3676,700,2.2,0,21,88,22.65698109,521.4312609,284.9613946,12.75494632,0,0,0,1,0
5,1,-8.10805,112.92,3676,400,0.6,0,21,66,32.07312387,644.2401906,306.3695171,18.42930418,0,0,0,1,0
5,1,-8.10805,112.92,3676,600,0.5,22.5,22,86,38.9694873,674.9596708,305.568816,19.84617873,0,0,0,1,0
5,1,-8.10805,112.92,3676,800,2.9,0,22,102,31.14396143,429.4934604,313.3263802,16.08010043,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,2.5,0,22,78,24.57071414,429.4670486,319.0442898,13.63510965,0,0,0,1,0
5,1,-8.10805,112.92,3676,700,3.9,0,22,110,23.31895547,306.7621775,313.9968279,11.91669328,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,1,0,22,101,19.80501978,337.4383953,324.2851077,11.20118625,0,0,0,1,0
5,1,-8.10805,112.92,3676,400,1,0,22,99,19.80501978,306.7621775,328.124468,11.09760244,0,0,0,1,0
5,1,-8.10805,112.92,3676,400,1.1,45,22,85,32.14950655,797.6796109,311.7615993,18.68245277,0,0,0,1,0
5,1,-8.10805,112.92,3676,800,1.1,157.5,22,115,31.14396143,429.4934604,313.3263802,16.08010043,0,0,0,1,0
5,1,-8.10805,112.92,3676,600,3.8,225,22,95,23.31895547,368.1146131,317.3565293,12.48820101,0,0,0,1,0
5,1,-8.10805,112.92,3676,700,1.4,225,22,97,23.31895547,306.7621775,313.9968279,11.91669328,0,0,0,1,0
5,1,-8.10805,112.92,3676,600,1.5,225,22,101,19.80501978,245.409742,331.5148937,11.12564866,0,0,0,1,0
5,1,-8.10805,112.92,3676,300,4.2,225,22,88,17.35851036,214.7335243,341.8713804,10.02400425,0,0,0,1,0
5,1,-8.10805,112.92,3676,700,2.8,225,22,99,12.21357023,153.3716268,305.5619232,6.190574824,0,0,0,1,0
5,1,-8.10805,112.92,3676,800,2.6,0,22,91,35.25255339,582.883982,304.2336817,18.82268176,0,0,0,1,0
5,1,-8.10805,112.92,3676,1000,4.4,270,22,100,31.14396143,306.7810432,300.7939288,17.04013894,0,0,0,1,0
5,1,-8.10805,112.92,3676,800,2.7,292.5,22,104,31.14396143,490.8496691,313.5474014,17.14460102,0,0,0,1,0
5,1,-8.10805,112.92,3676,800,1,247.5,22,105,31.14396143,429.4934604,313.3263802,16.08010043,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,3.3,0,22,89,27.52765006,490.8496691,321.2435263,15.37275077,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,1.8,0,22,92,23.31895547,368.1146131,317.3565293,12.48820101,0,0,0,1,0
5,1,-8.10805,112.92,3676,400,3.3,0,22,96,17.35851036,276.0859598,328.4367607,10.13011162,0,0,0,1,0
5,1,-8.10805,112.92,3676,900,3.3,225,22,117,19.80501978,184.0573065,322.0631008,10.12400273,0,0,0,1,0
5,1,-8.10805,112.92,3676,700,4.7,292.5,21,101,15.49454866,184.0459521,308.0556292,7.741237131,0,0,0,1,0
5,1,-8.10805,112.92,3676,700,2.3,270,22,103,12.21357023,153.3716268,305.5619232,6.190574824,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,4.7,225,22,101,24.7613219,1012.252737,281.5250289,14.53985197,0,0,0,1,0
5,1,-8.10805,112.92,3676,400,4.7,225,22,99,28.03630334,1012.190095,281.2859139,13.95234899,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,5.1,315,22,112,32.07312387,613.5620863,304.8313232,18.11969457,0,0,0,1,0
5,1,-8.10805,112.92,3676,800,5.1,270,22,141,35.25255339,582.883982,304.2336817,18.82268176,0,0,0,1,0
5,1,-8.10805,112.92,3676,600,5.3,315,22,97,38.9694873,674.9596708,305.568816,19.84617873,0,0,0,1,0
5,1,-8.10805,112.92,3676,600,4.9,270,22,121,35.25255339,644.2401906,311.2155383,18.13851132,0,0,0,1,0
5,1,-8.10805,112.92,3676,700,2.7,247.5,22,108,31.14396143,552.2058777,319.1843593,16.7599271,0,0,0,1,0
5,1,-8.10805,112.92,3676,800,2.1,225,22,101,31.14396143,429.4934604,313.3263802,16.08010043,0,0,0,1,0
5,1,-8.10805,112.92,3676,400,4,270,22,145,24.62149621,490.8496691,329.0591812,13.83208505,0,0,0,1,0
5,1,-8.10805,112.92,3676,800,4,270,22,147,23.31895547,306.7621775,309.1083794,12.15972392,0,0,0,1,0
5,1,-8.10805,112.92,3676,1000,3.8,270,22,118,19.80501978,184.0573065,322.0631008,10.12400273,0,0,0,1,0
5,1,-8.10805,112.92,3676,700,7,270,22,117,28.03630334,858.9340971,298.611661,16.23234568,0,0,0,1,0
5,1,-8.10805,112.92,3676,600,2.7,270,22,121,36.9061239,674.918295,301.0314892,19.71399785,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,3.7,225,22,147,22.65698109,521.4312609,281.4119664,11.79958639,0,0,0,1,0
5,1,-8.10805,112.92,3676,800,2.7,225,22,141,17.35633249,184.0345627,274.7727235,9.000032266,0,0,0,1,0
5,1,-8.10805,112.92,3676,600,3.2,225,22,135,28.11881988,736.0007365,246.940831,15.46478725,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,3.5,225,22,201,24.7613219,276.0002762,238.0518749,12.80313902,0,0,0,1,0
5,1,-8.10805,112.92,3676,900,3.2,225,22,157,24.7613219,245.3335788,234.0411515,13.02722526,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,3.7,225,22,147,17.49275711,214.6802918,244.8405869,10.16462976,0,0,0,1,0
5,1,-8.10805,112.92,3676,700,4,157.5,22,150,23.62279632,459.9716363,217.0715276,12.48313478,0,0,0,1,0
5,1,-8.10805,112.92,3676,900,3,270,22,165,20.16468802,183.9886545,204.5767599,10.42320971,0,0,0,1,0
5,1,-8.10805,112.92,3676,700,4.3,270,22,186,20.16468802,183.9886545,204.5767599,10.42320971,0,0,0,1,0
5,1,-8.10805,112.92,3676,800,2.6,247.5,22,150,20.16468802,183.9886545,204.5767599,10.42320971,0,0,0,1,0
5,1,-8.10805,112.92,3676,700,0.8,225,22,177,20.16468802,245.318206,216.810327,10.05987049,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,0.2,225,22,153,15.80078884,214.6668815,217.4223851,8.616325132,0,0,0,1,0
5,1,-8.10805,112.92,3676,700,5.9,225,22,136,27.87092774,735.9546181,224.7169034,12.91232266,0,0,0,1,0
5,1,-8.10805,112.92,3676,1000,3,225,22,179,23.62279632,429.3337629,227.9195473,12.26000336,0,0,0,1,0
5,1,-8.10805,112.92,3676,700,1,225,22,700,15.80078884,245.3335788,224.0554352,8.915590626,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,0.8,225,22,156,7.978772094,92.00583933,223.7642178,4.568009456,0,0,0,1,0
5,1,-8.10805,112.92,3676,900,1.5,225,22,110,5.508426168,306.7052303,223.8702685,2.862628137,0,0,0,1,0
5,1,-8.10805,112.92,3676,800,2.2,225,22,97,5.508426168,306.7052303,223.8702685,2.862628137,0,0,0,1,0
5,1,-8.10805,112.92,3676,400,2.4,225,22,89,5.776576439,92.00583933,206.1026873,3.833944238,0,0,0,1,0
4,1,-8.10805,112.92,3676,600,7.3,225,22,91,17.35633249,460.0864067,50.19698066,8.639106068,0,0,0,1,0
4,1,-8.10805,112.92,3676,400,7.3,225,16,67,17.35851036,705.4658236,60.59657704,10.37261838,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,7.3,225,22,94,12.4312795,490.7588338,48.42790895,8.479499195,0,0,0,1,0
4,1,-8.10805,112.92,3676,1000,8.5,225,22,168,22.6999121,1042.927062,65.56581378,12.68932179,0,0,0,1,0
4,1,-8.10805,112.92,3676,800,7.8,225,22,166,17.35633249,766.8106778,74.19105054,10.50828015,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,9.7,225,22,128,12.60160278,552.0694146,133.3208186,8.888774734,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,9.5,225,22,168,5.508426168,306.7052303,136.1297315,2.862628137,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,12,225,22,148,11.01044908,184.0345627,70.8082631,5.87636319,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,12.7,270,22,85,17.49275711,705.4658236,60.89604664,10.74397974,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,11.5,315,22,134,22.65698109,950.786214,98.22556683,11.92881195,0,0,0,1,0
4,1,-8.10805,112.92,3676,900,6.3,292.5,22,125,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,300,8.2,315,20,152,5.342916225,306.7242711,90,2.779873166,0,0,0,1,0
4,1,-8.10805,112.92,3676,600,11.9,0,22,116,5.508426168,306.7052303,136.1297315,2.862628137,0,0,0,1,0
4,1,-8.10805,112.92,3676,300,8,0,22,135,5.342916225,306.7242711,90,2.779873166,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,6.6,315,21,116,5.342916225,306.7242711,90,2.779873166,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,10,0,22,115,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,10.3,0,22,158,12.60160278,613.4104606,151.8390176,9.232139747,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,9.1,0,22,156,12.21357023,337.3966982,16.19274886,7.364001181,0,0,0,1,0
4,1,-8.10805,112.92,3676,800,8.4,315,22,163,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,600,6,315,22,156,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,800,6.5,315,23,120,7.671131386,92.01728134,101.2973308,4.465462554,0,0,0,1,0
4,1,-8.10805,112.92,3676,800,8.7,337.5,22,127,11.01044908,460.0578455,117.9181556,5.578568453,0,0,0,1,0
4,1,-8.10805,112.92,3676,800,8.1,0,22,165,28.12606763,1165.644932,55.66311511,14.06367538,0,0,0,1,0
4,1,-8.10805,112.92,3676,600,7.1,0,22,138,12.60160278,582.7399376,152.3096711,9.075222353,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,4.4,315,23,125,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,600,6.3,315,22,131,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,600,6.7,292.5,23,135,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,400,8.1,0,20,68,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,5.2,0,22,102,5.342916225,306.7242711,90,2.779873166,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,2.7,0,22,115,5.342916225,306.7242711,90,2.779873166,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,2.5,0,21,98,5.342916225,306.7242711,90,2.779873166,0,0,0,1,0
4,1,-8.10805,112.92,3676,800,2.5,0,22,106,5.508426168,306.7052303,136.1297315,2.862628137,0,0,0,1,0
4,1,-8.10805,112.92,3676,900,5.5,0,22,152,5.508426168,306.7052303,136.1297315,2.862628137,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,3.9,0,22,165,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,1.1,225,22,177,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,1.4,225,22,116,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,1.4,247.5,22,144,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,600,4.5,225,22,116,19.80501978,736.1382507,116.9228084,10.37498009,0,0,0,1,0
4,1,-8.10805,112.92,3676,600,4.3,247.5,22,121,12.60160278,582.7399376,152.3096711,9.075222353,0,0,0,1,0
4,1,-8.10805,112.92,3676,600,4.3,202.5,22,127,12.60160278,582.7399376,152.3096711,9.075222353,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,2.6,225,22,108,12.23702436,429.4139796,42.5687624,8.016447038,0,0,0,1,0
4,1,-8.10805,112.92,3676,600,0.9,225,22,123,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,7.6,225,22,148,0.216830107,766.7630758,180,0.216830107,0,0,0,1,0
4,1,-8.10805,112.92,3676,800,6.7,270,22,123,5.508426168,306.7052303,136.1297315,2.862628137,0,0,0,1,0
4,1,-8.10805,112.92,3676,800,3.6,337.5,21,116,12.60160278,552.0694146,133.3208186,8.888774734,0,0,0,1,0
4,1,-8.10805,112.92,3676,900,1.9,0,22,123,12.23702436,398.7415525,42.84253966,8.019345111,0,0,0,1,0
4,1,-8.10805,112.92,3676,600,0.9,22.5,22,170,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,0.9,22.5,22,147,7.671131386,92.01728134,101.2973308,4.465462554,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,1.2,22.5,21,171,5.342916225,306.7242711,90,2.779873166,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,8,22.5,22,151,5.508426168,306.7052303,136.1297315,2.862628137,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,2.1,45,22,78,12.21357023,337.3966982,16.19274886,7.364001181,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,2.1,45,22,120,12.23702436,429.4139796,42.5687624,8.016447038,0,0,0,1,0
4,1,-8.10805,112.92,3676,800,1.7,0,22,115,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,0.9,0,22,111,7.671131386,92.01728134,45.85692934,4.410292573,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,1,22.5,22,128,5.342916225,306.7242711,90,2.779873166,0,0,0,1,0
4,1,-8.10805,112.92,3676,800,2.7,22.5,22,135,5.508426168,306.7052303,136.1297315,2.862628137,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,2.1,45,21,116,12.23702436,429.4139796,42.5687624,8.016447038,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,1.3,45,23,123,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,800,2.8,45,22,84,12.60160278,552.0694146,133.3208186,8.888774734,0,0,0,1,0
4,1,-8.10805,112.92,3676,600,3.4,45,15,91,7.671131386,92.01728134,45.85692934,4.410292573,0,0,0,1,0
4,1,-8.10805,112.92,3676,400,3.9,22.5,22,104,5.342916225,306.7242711,90,2.779873166,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,3.9,22.5,22,110,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,1,225,22,118,5.342916225,306.7242711,90,2.779873166,0,0,0,1,0
4,1,-8.10805,112.92,3676,1000,1.6,112.5,22,117,22.6999121,1042.927062,65.56581378,12.68932179,0,0,0,1,0
4,1,-8.10805,112.92,3676,900,3.6,45,22,124,12.23702436,398.7415525,42.84253966,8.019345111,0,0,0,1,0
4,1,-8.10805,112.92,3676,800,2.4,0,22,150,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,2.9,0,22,140,5.342916225,306.7242711,90,2.779873166,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,2.9,202.5,22,161,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,2.2,247.5,22,125,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,1.6,180,21,100,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,800,1.5,180,22,120,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,1.5,180,22,123,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,1300,3.8,247.5,22,142,11.01044908,460.0578455,117.9181556,5.578568453,0,0,0,1,0
4,1,-8.10805,112.92,3676,1000,3.9,22.5,22,123,15.49454866,582.7399376,115.492891,9.236447046,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,2.9,225,22,165,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,2.9,225,22,154,7.671131386,92.01728134,45.85692934,4.410292573,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,3.3,225,22,136,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,1200,3,67.5,21,161,5.508426168,306.7052303,136.1297315,2.862628137,0,0,0,1,0
4,1,-8.10805,112.92,3676,1000,8,225,22,190,22.6999121,1042.927062,65.56581378,12.68932179,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,5,225,22,118,12.60160278,552.0694146,133.3208186,8.888774734,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,5.6,45,22,118,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,1.1,225,22,190,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,800,1.2,225,22,136,5.342916225,306.7242711,90,2.779873166,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,1.4,225,22,102,12.21357023,337.3966982,16.19274886,7.364001181,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,0.5,180,22,145,5.342916225,306.7242711,90,2.779873166,0,0,0,1,0
4,1,-8.10805,112.92,3676,400,1.5,225,21,101,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,600,0.4,225,22,125,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,0.8,225,22,102,5.342916225,306.7242711,90,2.779873166,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,0.3,225,22,113,5.342916225,306.7242711,90,2.779873166,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,0.6,225,22,122,5.342916225,306.7242711,90,2.779873166,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,0.4,225,22,119,5.342916225,306.7242711,90,2.779873166,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,0.4,225,22,125,5.342916225,306.7242711,90,2.779873166,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,3.3,247.5,22,150,12.23702436,429.4139796,42.5687624,8.016447038,0,0,0,1,0
4,1,-8.10805,112.92,3676,400,0.9,225,21,102,5.342916225,306.7242711,90,2.779873166,0,0,0,1,0
4,1,-8.10805,112.92,3676,400,0.9,225,21,110,5.342916225,306.7242711,90,2.779873166,0,0,0,1,0
4,1,-8.10805,112.92,3676,800,2.4,225,22,125,5.508426168,306.7052303,136.1297315,2.862628137,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,2.4,225,22,119,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,6.1,225,22,129,28.12606763,1165.644932,66.29812981,14.06953345,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,8.7,225,22,132,22.65698109,950.786214,98.22556683,11.92881195,0,0,0,1,0
4,1,-8.10805,112.92,3676,400,8.7,225,21,101,20.02762638,889.5003863,90.29480338,11.58045503,0,0,0,1,0
4,1,-8.10805,112.92,3676,400,9.2,225,21,115,17.35851036,889.4451679,90.17573583,11.35002911,0,0,0,1,0
4,1,-8.10805,112.92,3676,600,9.2,225,22,121,19.80501978,736.1382507,116.9228084,10.37498009,0,0,0,1,0
4,1,-8.10805,112.92,3676,400,9.2,225,21,89,17.35851036,889.4451679,90.17573583,11.35002911,0,0,0,1,0
4,1,-8.10805,112.92,3676,800,7.7,337.5,22,105,17.35633249,766.8106778,74.19105054,10.50828015,0,0,0,1,0
4,1,-8.10805,112.92,3676,800,7.9,0,22,170,15.49454866,153.3716268,320.6626414,8.187799323,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,4.9,0,22,128,10.90266256,122.6973014,337.0715353,6.033385069,0,0,0,1,0
4,1,-8.10805,112.92,3676,600,3.6,0,22,171,10.90266256,460.1148803,0,5.48746963,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,2.9,0,22,107,10.90266256,122.6973014,22.92846467,6.033385069,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,3.7,22.5,22,111,10.90266256,460.1148803,0,5.48746963,0,0,0,1,0
4,1,-8.10805,112.92,3676,600,8.1,0,23,114,17.35851036,613.4865071,22.27089634,9.86122397,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,3.2,0,22,175,7.671131386,92.01728134,45.85692934,4.410292573,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,3,0,22,181,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,800,6.7,67.5,22,132,22.01769522,1012.12726,99.16433687,12.35605674,0,0,0,1,0
4,1,-8.10805,112.92,3676,900,7.5,67.5,21,115,15.49454866,521.3988915,142.8801827,8.963309476,0,0,0,1,0
4,1,-8.10805,112.92,3676,800,7,0,22,110,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,600,4.7,0,22,107,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,600,5.6,22.5,22,109,7.671131386,122.6897084,69.05819614,4.684825972,0,0,0,1,0
4,1,-8.10805,112.92,3676,800,7.7,45,21,126,17.35851036,276.0859598,2.963860914,10.00585904,0,0,0,1,0
4,1,-8.10805,112.92,3676,500,6.4,22.5,22,137,17.35851036,214.7335243,341.8713804,10.02400425,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,3.9,45,21,138,22.02215522,184.0686259,4.593172086,12.05091389,0,0,0,1,0
4,1,-8.10805,112.92,3676,800,3.6,45,24,160,17.35851036,184.0573065,11.30668853,10.41614973,0,0,0,1,0
4,1,-8.10805,112.92,3676,800,3.4,0,22,137,17.35851036,184.0573065,22.78030293,8.950936812,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,4,67.5,22,142,12.21357023,153.3716268,24.28809486,7.269422102,0,0,0,1,0
4,1,-8.10805,112.92,3676,900,1.8,112.5,22,144,0.216830107,766.7630758,180,0.216830107,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,0.9,180,22,245,11.01044908,460.0578455,117.9181556,5.578568453,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,1.1,180,22,170,5.508426168,306.7052303,136.1297315,2.862628137,0,0,0,1,0
4,1,-8.10805,112.92,3676,800,1.7,0,22,124,5.508426168,306.7052303,136.1297315,2.862628137,0,0,0,1,0
4,1,-8.10805,112.92,3676,700,4.5,90,22,135,22.65698109,490.7588338,75.78197996,11.44376322,0,0,0,1,0
3,1,-8.10805,112.92,3676,400,3.7,0,21,110,12.21357023,153.3716268,335.7119051,7.269422102,0,0,0,1,0
3,1,-8.10805,112.92,3676,600,4.1,0,22,125,12.21357023,122.6973014,323.674998,6.361111988,0,0,0,1,0
3,1,-8.10805,112.92,3676,300,7.5,90,22,119,22.76049926,766.7630758,262.5418865,12.1455541,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,4.5,45,22,116,17.35633249,276.0689282,297.4616647,9.672358747,0,0,0,1,0
3,1,-8.10805,112.92,3676,800,4.5,67.5,22,129,17.35633249,306.7052303,266.7441336,8.961235264,0,0,0,1,0
3,1,-8.10805,112.92,3676,400,4,67.5,22,141,12.23702436,184.0459521,302.9244067,7.198316413,0,0,0,1,0
3,1,-8.10805,112.92,3676,800,4.2,45,22,156,12.23702436,122.6897084,272.0473468,6.408353005,0,0,0,1,0
3,1,-8.10805,112.92,3676,800,4,67.5,23,164,12.21357023,153.3716268,305.5619232,6.190574824,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,3.7,0,22,123,12.21357023,153.3716268,305.5619232,6.190574824,0,0,0,1,0
3,1,-8.10805,112.92,3676,600,3.7,0,22,122,12.23702436,184.0459521,302.9244067,7.198316413,0,0,0,1,0
3,1,-8.10805,112.92,3676,600,3.4,0,22,116,15.49454866,184.0459521,298.3747202,7.745146152,0,0,0,1,0
3,1,-8.10805,112.92,3676,400,3.4,0,21,103,12.23702436,153.3621356,292.6817258,6.195265649,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,2.7,0,21,118,12.23702436,153.3621356,271.1678272,7.328772221,0,0,0,1,0
3,1,-8.10805,112.92,3676,600,5,22.5,22,125,17.35633249,245.3946028,291.5535145,9.354707311,0,0,0,1,0
3,1,-8.10805,112.92,3676,200,3.6,0,22,102,15.49454866,276.0689282,307.5289098,8.955284309,0,0,0,1,0
3,1,-8.10805,112.92,3676,700,5.6,45,22,167,12.23702436,122.6897084,272.0473468,6.408353005,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,8.8,45,23,148,22.76049926,705.4220297,255.3721611,12.39413298,0,0,0,1,0
