volcano_filter,alert_level,latitude,longitude,elevation,tinggi_letusan_m,kec_angin_km_jam,arah_angin_deg,amplitudo,duration,Bulan,Jam,jarak_km,luas_km2,sudut_deg,radius_km
Semeru,2,-8.10805,112.92,3676,800.0,3.8,225.0,22.0,181.0,8,0,27.49404494471941,521.4957018343849,306.5657634234013,14.517873357939264
Semeru,2,-8.10805,112.92,3676,700.0,2.2,22.5,22.0,159.0,1,16,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,800.0,6.2,67.5,22.0,119.0,1,0,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738
Semeru,2,-8.10805,112.92,3676,500.0,3.3,0.0,22.0,89.0,5,15,27.52765006151073,490.8496690559911,321.2435263358007,15.372750765054946
Semeru,2,-8.10805,112.92,3676,800.0,7.1,337.5,22.0,96.0,12,0,17.358510364564754,276.08595979467435,357.03613908641535,10.005859042403651
Merapi,2,-7.54194,110.44194,2968,11130.0,7.6,225.0,52.0,152.0,9,5,67.23611819198715,522.0517243964525,264.97404624438303,33.804512609568114
Semeru,2,-8.10805,112.92,3676,200.0,5.9,270.0,21.0,110.0,10,0,24.76132189975276,552.0694145649703,255.15302832511225,12.832376504088622
Semeru,2,-8.10805,112.92,3676,500.0,0.0,225.0,22.0,142.0,11,21,12.237024358838871,153.36213556148164,67.31827424604677,6.1952656490371085
Semeru,2,-8.10805,112.92,3676,600.0,10.1,45.0,12.0,96.0,1,16,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,800.0,1.9,0.0,22.0,92.0,12,20,17.358510364564754,153.3810887748191,329.65272076785635,8.560591663119942
Semeru,2,-8.10805,112.92,3676,700.0,0.3999999999999999,247.5,22.0,160.0,10,19,19.78881681526105,214.72027747526548,295.90790681697314,10.447192533142982
Semeru,2,-8.10805,112.92,3676,800.0,3.5,225.0,21.0,101.0,12,10,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802
Semeru,2,-8.10805,112.92,3676,500.0,3.6,225.0,20.0,76.0,1,14,7.671131386339246,92.01728133688896,314.1430706643596,4.410292572855688
Semeru,2,-8.10805,112.92,3676,800.0,7.9,0.0,22.0,170.0,4,22,15.494548664356016,153.37162676809035,320.66264137359383,8.187799323078194
Semeru,2,-8.10805,112.92,3676,700.0,2.8,0.0,22.0,132.0,12,17,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
Semeru,2,-8.10805,112.92,3676,500.0,3.0,225.0,21.0,69.0,7,18,24.57071414231177,398.79083081452967,301.113445637014,14.350025313173912
Semeru,2,-8.10805,112.92,3676,500.0,7.1,45.0,22.0,112.0,2,0,38.90015821572525,644.1209693582458,87.99124508227476,19.559838681638613
Semeru,2,-8.10805,112.92,3676,400.0,3.9,225.0,21.0,66.0,8,17,7.671131386339246,92.01728133688896,258.70266916859066,4.465462553691876
Semeru,2,-8.10805,112.92,3676,300.0,1.7999999999999998,0.0,21.0,87.0,5,16,27.52765006151073,490.8496690559911,321.99856293223104,13.567030650060016
Semeru,2,-8.10805,112.92,3676,400.0,9.9,0.0,22.0,104.0,1,0,12.237024358838871,276.06892818248417,20.338832911670096,7.474679843252369
Semeru,2,-8.10805,112.92,3676,800.0,1.5,180.0,22.0,116.0,12,13,12.213570232467887,122.69730141443742,323.6749979521214,6.361111987758738
Semeru,2,-8.10805,112.92,3676,500.0,0.5,180.0,22.0,145.0,4,21,5.34291622527104,306.7242711229807,90.0,2.7798731661139087
Semeru,2,-8.10805,112.92,3676,600.0,8.4,45.0,22.0,115.0,1,23,7.978772093601114,245.3641842510979,239.27362798552207,5.709276246656428
Semeru,2,-8.10805,112.92,3676,900.0,0.2999999999999998,225.0,22.0,103.0,5,0,22.656981086711905,521.3988915335831,276.72600253187056,13.043071392666349
Semeru,2,-8.10805,112.92,3676,1000.0,2.6000000000000005,315.0,22.0,160.0,12,0,10.902662557499054,122.69730141443742,337.0715353321798,6.03338506901653
Semeru,2,-8.10805,112.92,3676,500.0,0.9999999999999996,270.0,21.0,119.0,5,18,31.143961434608883,613.5620863199888,314.65063836816546,16.50227346982976
Semeru,2,-8.10805,112.92,3676,700.0,1.9,225.0,20.0,159.0,2,16,12.431279497761324,153.34306555621197,122.168616097019,7.429151390085646
Semeru,2,-8.10805,112.92,3676,400.0,1.7999999999999998,225.0,22.0,118.0,9,15,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247
Semeru,2,-8.10805,112.92,3676,700.0,4.5,0.0,22.0,110.0,1,18,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,500.0,6.3,0.0,22.0,88.0,12,0,17.358510364564754,368.1146130595658,360.0,9.8690078401464
Semeru,2,-8.10805,112.92,3676,800.0,2.9,0.0,22.0,97.0,6,16,12.237024358840278,153.36213556152524,271.1678272182759,7.328772220849376
Semeru,2,-8.10805,112.92,3676,600.0,2.9,0.0,22.0,95.0,1,22,19.788816815259747,245.39460282887484,75.01980405700047,11.160444884790198
Semeru,2,-8.10805,112.92,3676,1000.0,6.1,225.0,22.0,135.0,7,2,27.521638416114943,736.1382506951381,270.6387253108347,14.225426825283774
Semeru,2,-8.10805,112.92,3676,400.0,5.8,45.0,22.0,112.0,11,0,12.431279497761324,368.04627637664686,112.99971342783162,7.444311250648511
Semeru,2,-8.10805,112.92,3676,500.0,3.5,0.0,22.0,140.0,3,20,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,500.0,1.0999999999999996,225.0,22.0,84.0,12,18,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Raung,2,-8.125,114.0419444,3332,1000.0,1.5,67.5,4.0,124.0,6,13,17.80995215487662,184.04140054715373,305.98666704948533,10.249885006345474
Semeru,2,-8.10805,112.92,3676,400.0,8.7,225.0,21.0,101.0,4,2,20.02762638344306,889.5003862568781,90.29480338357835,11.58045502583396
Semeru,2,-8.10805,112.92,3676,600.0,0.6000000000000001,225.0,22.0,125.0,2,13,17.356332494463032,184.034562673778,93.8733906825845,10.473826083097212
Semeru,2,-8.10805,112.92,3676,700.0,11.1,225.0,22.0,125.0,9,4,27.749362345145567,1410.844059443813,259.6383414073819,14.922863194604997
Semeru,2,-8.10805,112.92,3676,500.0,1.3000000000000005,225.0,22.0,128.0,2,16,15.800788837819136,214.6668814655857,142.5776149134907,8.616325131581716
Semeru,2,-8.10805,112.92,3676,600.0,2.7,45.0,22.0,101.0,2,16,12.431279497761324,184.0116786674544,132.26302531014312,7.1537222316021705
Semeru,2,-8.10805,112.92,3676,500.0,6.5,225.0,22.0,115.0,6,0,17.492757114355847,429.4139795721639,272.7550451022957,10.51746486799485
Semeru,2,-8.10805,112.92,3676,500.0,0.5,180.0,22.0,97.0,12,15,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247
Semeru,2,-8.10805,112.92,3676,900.0,2.9,225.0,22.0,103.0,7,13,29.76099218188649,398.6919704461511,255.1754993649697,15.38817490491448
Semeru,2,-8.10805,112.92,3676,700.0,5.6,0.0,21.0,125.0,12,22,12.213570232467887,122.69730141443742,323.6749979521214,6.361111987758738
Semeru,2,-8.10805,112.92,3676,700.0,2.9,225.0,22.0,165.0,4,22,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667
Semeru,2,-8.10805,112.92,3676,600.0,5.4,0.0,22.0,99.0,11,17,12.237024358838871,122.68970844918528,87.95265318864219,6.408353004978625
Semeru,2,-8.10805,112.92,3676,800.0,1.2000000000000002,225.0,22.0,126.0,2,16,17.492757114354365,184.0116786674544,119.71356410228567,9.1064190107971
Semeru,2,-8.10805,112.92,3676,800.0,1.7000000000000002,45.0,21.0,119.0,2,23,12.601602777969266,184.0001841133592,155.49421485362862,7.236421726150728
Semeru,2,-8.10805,112.92,3676,600.0,2.2,225.0,21.0,135.0,2,15,12.431279497761324,153.34306555621197,122.168616097019,7.429151390085646
Semeru,2,-8.10805,112.92,3676,600.0,1.0999999999999996,0.0,22.0,121.0,3,23,17.356332494464517,245.39460282887484,291.55351450581543,9.354707311042306
Semeru,2,-8.10805,112.92,3676,600.0,9.1,0.0,22.0,147.0,5,3,29.76099218188649,1104.275712729976,286.3055522103816,14.637192728131772
Semeru,2,-8.10805,112.92,3676,700.0,4.8,0.0,21.0,115.0,1,0,24.57071414231177,490.7892056577671,62.91533399324442,13.357537305429103
Semeru,2,-8.10805,112.92,3676,500.0,0.6000000000000001,225.0,20.0,84.0,12,22,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802
Semeru,2,-8.10805,112.92,3676,1000.0,2.2,0.0,22.0,119.0,1,13,12.237024358838871,122.68970844918528,87.95265318864219,6.408353004978625
Semeru,2,-8.10805,112.92,3676,700.0,0.2999999999999998,270.0,22.0,105.0,5,17,27.52765006151073,460.1715647399916,318.2739854870756,15.300106890076808
Semeru,2,-8.10805,112.92,3676,700.0,0.6000000000000001,0.0,22.0,102.0,8,17,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
Semeru,2,-8.10805,112.92,3676,800.0,4.4,157.5,22.0,140.0,12,14,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
Semeru,2,-8.10805,112.92,3676,200.0,2.1,270.0,22.0,124.0,8,0,17.358510364564754,490.78920565790656,311.468695964568,9.34598906034631
Semeru,2,-8.10805,112.92,3676,700.0,5.6,45.0,22.0,167.0,3,20,12.237024358840278,122.68970844922018,272.0473468113568,6.408353004978977
Semeru,2,-8.10805,112.92,3676,900.0,3.9,157.5,22.0,113.0,12,21,12.213570232467887,122.69730141443742,323.6749979521214,6.361111987758738
Semeru,2,-8.10805,112.92,3676,1000.0,1.7999999999999998,90.0,22.0,130.0,12,20,12.213570232467887,122.69730141443742,323.6749979521214,6.361111987758738
Semeru,2,-8.10805,112.92,3676,500.0,2.0,247.5,21.0,130.0,11,20,12.431279497762713,122.67445244500442,229.12251230189383,6.533826966525052
Semeru,2,-8.10805,112.92,3676,800.0,1.0999999999999996,157.5,22.0,115.0,5,17,31.143961434608883,429.4934604239922,313.32638017102823,16.08010042973312
Semeru,2,-8.10805,112.92,3676,700.0,1.0999999999999996,0.0,21.0,99.0,3,19,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
Semeru,2,-8.10805,112.92,3676,700.0,4.3,0.0,22.0,100.0,1,17,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,500.0,2.5,0.0,21.0,98.0,4,11,5.34291622527104,306.7242711229807,90.0,2.7798731661139087
Semeru,2,-8.10805,112.92,3676,500.0,5.3,45.0,22.0,110.0,12,14,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247
Bromo,2,-7.941944444,112.95,2329,9925.0,2.3,270.0,9.0,124.0,3,0,29.698552627910004,306.739461725406,203.41291781548185,15.05358730899071
Raung,1,-8.125,114.0419444,3332,800.0,3.0,202.5,3.0,124.0,7,12,17.80995215487662,214.70166326464545,294.474510661497,10.46788119926387
Semeru,2,-8.10805,112.92,3676,1000.0,4.8,315.0,22.0,140.0,12,23,24.57071414231177,368.1146130595658,299.79770488395985,12.894142929305064
Raung,2,-8.125,114.0419444,3332,12821.000000000002,3.0,67.5,9.0,124.0,2,11,192.7747144338303,2117.2430568792315,282.94867122780767,106.61516640950882
Semeru,2,-8.10805,112.92,3676,400.0,6.7,180.0,20.0,65.0,10,9,19.805019780306363,644.1608324258193,329.6968063710859,11.393819998223496
Semeru,2,-8.10805,112.92,3676,500.0,9.8,135.0,22.0,145.0,1,19,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,500.0,3.7,225.0,22.0,147.0,5,14,17.492757114355847,214.6802917786968,244.8405869300006,10.164629764429169
Semeru,2,-8.10805,112.92,3676,700.0,2.2,225.0,22.0,125.0,12,22,10.902662557499054,460.1148803041664,0.0,5.487469629908958
Semeru,2,-8.10805,112.92,3676,1000.0,8.5,22.5,22.0,179.0,3,22,17.356332494464517,184.034562673778,266.1266093174148,10.473826083098215
Semeru,2,-8.10805,112.92,3676,500.0,2.8,202.5,21.0,96.0,6,14,23.3189554732816,368.1146130595658,317.3565292647865,12.488201011076972
Semeru,2,-8.10805,112.92,3676,800.0,2.3,90.0,22.0,140.0,12,15,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
Semeru,2,-8.10805,112.92,3676,400.0,2.8,135.0,20.0,101.0,1,23,7.671131386339246,214.69366121971063,0.0,5.385062554235759
Semeru,2,-8.10805,112.92,3676,600.0,5.0,0.0,22.0,110.0,12,17,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
Semeru,2,-8.10805,112.92,3676,300.0,1.7999999999999998,225.0,20.0,64.0,5,11,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247
Semeru,2,-8.10805,112.92,3676,500.0,7.0,315.0,22.0,135.0,8,0,19.78881681526105,490.7588337967587,295.01350853165843,9.81930585488962
Semeru,2,-8.10805,112.92,3676,900.0,2.5,180.0,22.0,125.0,2,22,7.978772093601114,122.67445244496956,148.56736113210312,4.870151201880573
Semeru,2,-8.10805,112.92,3676,1300.0,3.8,247.5,22.0,142.0,4,9,11.01044908432941,460.057845470802,117.91815558390888,5.57856845302193
Merapi,2,-7.54194,110.44194,2968,14970.0,5.4,225.0,55.0,145.0,5,21,79.11673692476423,1013.1572987325331,248.67039341370105,40.25361459641392
Merapi,2,-7.54194,110.44194,2968,3000.0,8.6,315.0,75.0,202.0,3,5,50.99244714964517,368.5070995740713,265.9448965135988,26.40704013726679
Semeru,2,-8.10805,112.92,3676,500.0,7.6,22.5,21.0,116.0,1,12,12.213570232467887,153.37162676804678,24.28809486025051,7.269422101706802
Semeru,2,-8.10805,112.92,3676,500.0,3.2,0.0,22.0,160.0,11,21,7.671131386339246,92.01728133688896,101.29733083140933,4.465462553691876
Merapi,0,-7.54194,110.44194,2968,8650.0,5.1,135.0,29.0,96.0,5,21,29.999288259249123,245.72816047244012,287.81381653060754,16.123892529790098
Semeru,2,-8.10805,112.92,3676,700.0,1.0999999999999996,225.0,22.0,190.0,4,20,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667
Semeru,2,-8.10805,112.92,3676,600.0,4.4,225.0,21.0,101.0,1,18,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,700.0,3.6,180.0,22.0,108.0,11,23,24.76132189975276,276.0002761700388,241.8187971714219,13.576440178125846
Semeru,2,-8.10805,112.92,3676,1200.0,1.5,45.0,22.0,132.0,12,22,15.494548664356016,153.37162676809035,320.66264137359383,8.187799323078194
Semeru,2,-8.10805,112.92,3676,800.0,6.3,45.0,22.0,129.0,12,22,15.494548664356016,153.37162676809035,320.66264137359383,8.187799323078194
Semeru,2,-8.10805,112.92,3676,800.0,12.0,22.5,22.0,146.0,12,20,17.358510364564754,153.3810887748191,329.65272076785635,8.560591663119942
Semeru,2,-8.10805,112.92,3676,400.0,7.699999999999999,225.0,22.0,100.0,12,0,19.805019780306363,521.4635310113775,289.7258454242526,10.92686331520107
Semeru,2,-8.10805,112.92,3676,400.0,5.0,0.0,222.0,99.0,12,17,12.213570232467887,153.37162676804678,5.884160094591692,7.269422101706802
Semeru,2,-8.10805,112.92,3676,500.0,6.2,0.0,20.0,99.0,1,22,7.671131386339246,92.01728133688896,314.1430706643596,4.410292572855688
Semeru,2,-8.10805,112.92,3676,500.0,0.5,225.0,22.0,128.0,12,17,12.213570232467887,122.69730141443742,346.6034626199416,7.16899478054869
Semeru,2,-8.10805,112.92,3676,800.0,1.2000000000000002,112.5,22.0,160.0,2,23,12.601602777969266,184.0001841133592,155.49421485362862,7.236421726150728
Semeru,2,-8.10805,112.92,3676,600.0,3.7,0.0,22.0,122.0,3,16,12.237024358840278,184.0459521217084,302.9244066793867,7.198316412942472
Semeru,2,-8.10805,112.92,3676,700.0,4.2,0.0,21.0,110.0,1,15,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,400.0,3.1,225.0,22.0,77.0,12,22,19.805019780306363,276.08595979467435,308.2300499233825,10.919809304175365
Semeru,2,-8.10805,112.92,3676,400.0,2.4,225.0,22.0,89.0,5,14,5.776576439184794,92.00583933372718,206.10268734687787,3.833944237973726
Semeru,2,-8.10805,112.92,3676,500.0,5.3,45.0,22.0,110.0,2,1,49.537884442127066,1165.552230267302,90.64829560911554,25.24973853524513
Semeru,2,-8.10805,112.92,3676,900.0,1.9,135.0,23.0,139.0,12,12,17.358510364564754,153.3810887748191,329.65272076785635,8.560591663119942
Semeru,2,-8.10805,112.92,3676,600.0,0.6000000000000001,180.0,22.0,97.0,10,22,27.49404494471941,368.1146130595658,290.8741159573181,15.610354560446096
Semeru,2,-8.10805,112.92,3676,500.0,6.1,315.0,22.0,127.0,9,0,20.02762638344435,582.7761151336509,278.9228621467828,11.752678756120964
Semeru,2,-8.10805,112.92,3676,500.0,4.7,225.0,22.0,115.0,10,17,15.494548664356016,214.7202774753265,305.4493137690894,8.383492448858693
Semeru,2,-8.10805,112.92,3676,600.0,2.3,270.0,22.0,150.0,5,17,31.143961434608883,552.20587768799,322.44418550263845,16.655993654387807
Semeru,2,-8.10805,112.92,3676,700.0,1.6,135.0,22.0,145.0,2,22,12.601602777969266,153.33348676113263,149.87374414547003,6.416441517098311
Semeru,2,-8.10805,112.92,3676,400.0,3.3,180.0,21.0,67.0,11,22,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332
Semeru,2,-8.10805,112.92,3676,700.0,0.8999999999999995,180.0,22.0,245.0,4,22,11.01044908432941,460.057845470802,117.91815558390888,5.57856845302193
Semeru,2,-8.10805,112.92,3676,400.0,0.8999999999999995,225.0,18.0,62.0,1,15,7.671131386339246,92.01728133688896,314.1430706643596,4.410292572855688
Semeru,2,-8.10805,112.92,3676,2000.0,5.2,337.5,38.0,1000.0,11,8,17.96665666709101,615.9372539980201,263.8127975480145,10.033846812137492
Semeru,2,-8.10805,112.92,3676,700.0,2.3,225.0,22.0,142.0,10,15,12.237024358840278,122.68970844922018,272.0473468113568,6.408353004978977
Semeru,2,-8.10805,112.92,3676,400.0,1.3000000000000005,45.0,20.0,127.0,12,21,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802
Semeru,2,-8.10805,112.92,3676,800.0,6.9,112.5,22.0,140.0,12,17,17.358510364564754,153.3810887748191,329.65272076785635,8.560591663119942
Semeru,2,-8.10805,112.92,3676,700.0,1.3000000000000005,180.0,22.0,101.0,11,19,12.237024358838871,122.68970844918528,87.95265318864219,6.408353004978625
Semeru,2,-8.10805,112.92,3676,800.0,2.8,135.0,22.0,102.0,1,23,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,600.0,2.3,45.0,22.0,155.0,1,22,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Bromo,2,-7.941944444,112.95,2329,8645.0,2.1,121.0,9.0,124.0,3,23,12.214537244300798,153.39804679778484,204.285892183454,7.270054636969284
Semeru,2,-8.10805,112.92,3676,700.0,3.9,225.0,22.0,86.0,12,18,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
Semeru,2,-8.10805,112.92,3676,600.0,2.6000000000000005,315.0,21.0,146.0,12,16,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247
Semeru,2,-8.10805,112.92,3676,700.0,4.0,225.0,22.0,160.0,12,18,19.805019780306363,214.7335242848078,325.94641997455835,11.157503822894585
Semeru,2,-8.10805,112.92,3676,700.0,2.7,0.0,22.0,119.0,2,16,12.431279497761324,153.34306555621197,122.168616097019,7.429151390085646
Semeru,2,-8.10805,112.92,3676,600.0,1.7000000000000002,0.0,22.0,115.0,12,11,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802
Semeru,2,-8.10805,112.92,3676,300.0,6.0,0.0,22.0,123.0,2,15,15.800788837819136,214.6668814655857,142.5776149134907,8.616325131581716
Semeru,2,-8.10805,112.92,3676,500.0,5.5,225.0,22.0,115.0,12,13,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247
Semeru,2,-8.10805,112.92,3676,600.0,7.6,225.0,22.0,136.0,2,14,7.978772093601114,184.02313818832343,113.91104573820552,5.415775403188763
Semeru,2,-8.10805,112.92,3676,300.0,4.2,225.0,22.0,88.0,5,11,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247
Raung,2,-8.125,114.0419444,3332,12821.000000000002,5.4,112.5,9.0,124.0,2,22,193.4896053385237,4586.427727596681,262.5815864203237,109.59528251184696
Semeru,2,-8.10805,112.92,3676,500.0,5.8,202.5,22.0,115.0,12,18,12.213570232467887,122.69730141443742,346.6034626199416,7.16899478054869
Semeru,2,-8.10805,112.92,3676,500.0,6.7,0.0,22.0,108.0,2,10,24.57071414231177,306.7432535360936,73.8260858085172,13.651125430734528
Semeru,2,-8.10805,112.92,3676,400.0,4.2,45.0,20.0,89.0,2,22,12.601602777969266,153.33348676113263,166.30808595066625,7.582020837824953
Merapi,2,-7.54194,110.44194,2968,2000.0,4.9,315.0,70.0,169.0,3,0,50.10174251055365,368.5284901057343,269.2626057196936,25.2353662965911
Semeru,2,-8.10805,112.92,3676,800.0,16.4,90.0,21.0,131.0,12,5,17.358510364564754,245.4097420397105,349.2105730528565,10.297699999411702
Semeru,2,-8.10805,112.92,3676,700.0,7.4,337.5,21.0,141.0,12,18,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
Semeru,2,-8.10805,112.92,3676,1000.0,2.3,157.5,22.0,113.0,5,18,31.143961434608883,337.45914747599386,303.5167094546403,17.291491744905453
Semeru,2,-8.10805,112.92,3676,700.0,2.7,225.0,22.0,104.0,12,17,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
Semeru,2,-8.10805,112.92,3676,200.0,1.6,270.0,22.0,189.0,8,21,19.805019780306363,306.7621775497254,324.3475852756848,10.160569971228416
Raung,2,-8.125,114.0419444,3332,750.0,4.6,90.0,4.0,124.0,6,9,18.15930552338353,276.07915345716134,334.1419592313377,10.789112649369894
Semeru,2,-8.10805,112.92,3676,500.0,0.8999999999999995,225.0,22.0,150.0,5,16,27.52765006151073,460.1715647399916,322.44903068346963,14.564664486410646
Semeru,2,-8.10805,112.92,3676,500.0,3.5,225.0,22.0,126.0,12,21,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
Semeru,2,-8.10805,112.92,3676,700.0,2.8,157.5,22.0,164.0,2,23,12.601602777969266,184.0001841133592,155.49421485362862,7.236421726150728
